ch1stim1;ch1stim2;ch2stim1;ch2stim2;ch3stim1;ch3stim2;ch4stim1;ch4stim2
-0,178786;-0,188552;-0,001221;0,057373;-0,269857;-0,474935;-0,298438;-0,327734
-0,171649;-0,210712;-0,036214;0,139567;-0,771484;-0,869141;-0,771094;-0,468359
-0,193435;-0,2032;-0,121256;-0,052897;-0,275065;-0,35319;-0,322266;-0,283203
-0,207707;-0,158879;-0,094401;-0,035807;-0,818359;-0,876953;-0,787109;-0,40625
-0,169772;-0,199069;-0,012207;0,01709;-0,257162;-0,46224;-0,258203;-0,355859
-0,191932;-0,211463;-0,037028;0,158285;-0,81543;-0,883789;-0,825781;-0,659766
-0,225736;-0,176908;-0,092367;0,220133;-0,342773;-0,499023;-0,373047;-0,119141
-0,158128;-0,226487;0,002035;-0,007731;-0,780599;-0,917318;-0,674219;-0,683984
-0,184044;-0,203576;0,000814;0,147298;-0,283203;-0,410156;-0,248437;-0,2875
-0,194937;-0,185171;-0,044759;-0,093587;-0,770833;-0,897786;-0,751563;-0,458594
-0,186298;-0,176532;-0,108643;-0,216064;-0,022461;-0,022461;-0,263672;-0,302734
-0,205829;-0,22536;-0,109863;0,114746;-0,034831;-0,0153;-0,825;-0,893359
-0,161884;-0,132587;-0,090739;0,04598;-0,014323;-0,004557;-0,133203;-0,103906
-0,177659;-0,236253;-0,10498;-0,056152;-0,010742;-0,030273;-0,782031;-0,596484
-0,181415;-0,230243;-0,129801;-0,032145;-0,018555;0,010742;-0,303125;-0,371484
-0,156626;-0,166391;-0,076498;-0,037435;-0,009115;-0,038411;-0,776953;-0,552344
-0,167893;-0,158128;-0,103353;0,121256;-0,014648;-0,014648;-0,248047;-0,257813
-0,178035;-0,217097;-0,080973;-0,198161;-0,007161;0,041667;-0,730078;-0,759375
-0,211088;-0,172025;-0,154215;-0,329997;-0,09668;0,05957;-0,307813;-0,092969
-0,163762;-0,251653;-0,100098;-0,45166;0,005208;-0,063151;-0,79375;-0,862109
-0,176908;-0,206205;-0,133057;-0,299072;-0,037109;0,001953;-0,320703;-0,301172
-0,178035;-0,265925;-0,119629;-0,168457;-0,212565;-0,193034;-0,753516;-0,704688
-0,191556;-0,230619;-0,124512;-0,222168;-0,229818;-0,33724;-0,283203;-0,488281
-0,188176;-0,158879;-0,101725;-0,218913;-0,205078;-0,214844;-0,719922;-0,641797
-0,173152;-0,22198;-0,124105;-0,319417;-0,225911;-0,235677;-0,218359;-0,433203
0,000376;-0,028921;-0,107015;-0,116781;-0,242839;-0,301432;-0,758985;-0,729688
-0,006761;-0,016526;-0,154215;-0,23234;-0,248698;-0,317057;-0,303125;-0,410547
-0,033804;-0,024038;-0,106608;-0,155436;-0,235352;-0,186523;-0,803125;-0,754297
-0,14348;-0,416917;-0,153809;-0,075684;-0,257162;-0,345052;-0,3625;-0,303906
-0,227239;-0,217473;-0,111084;0,152588;-0,23763;-0,296224;-0,713281;-0,557031
-0,170147;-0,228741;-0,005697;-0,044759;-0,288412;-0,229818;-0,277734;-0,44375
-0,185922;-0,176157;0,013428;-0,045166;-0,230469;-0,25;-0,622656;-0,583594
-0,177659;-0,216722;-0,021566;-0,373128;-0,277669;-0,297201;-0,33125;-0,438672
-0,188552;-0,188552;0,033366;0,140788;-0,222331;-0,212565;-0,601172;-0,581641
-0,170523;-0,219351;-0,087077;-0,106608;-0,288412;-0,278646;-0,242188;-0,300781
-0,223858;-0,17503;-0,067545;-0,106608;-0,017578;-0,027344;-0,7125;-0,771094
-0,257662;-0,189303;-0,054118;0,024007;-0,009766;0,068359;-0,326953;-0,229297
-0,160382;-0,199444;-0,0236;-0,004069;-0,027995;-0,047526;-0,740234;-0,769531
-0,252779;-0,282076;-0,115967;-0,203857;-0,117513;-0,195638;-0,332031;-0,449219
-0,177284;-0,196815;-0,056152;-0,056152;-0,123698;-0,16276;-0,000391;0,058203
-0,230619;-0,220853;-0,084229;-0,172119;-0,094401;-0,07487;-0,031641;0,036719
-0,199069;-0,199069;-0,054932;0,130615;-0,148438;-0,255859;-0,041797;-0,198047
-0,234751;-0,312876;-0,13265;-0,386556;-0,083984;-0,103516;-0,001172;0,164844
-0,157377;-0,215971;-0,009766;-0,039063;-0,11556;-0,125326;-0,025391;0,023438
-0,170523;-0,229116;-0,152588;-0,592041;-0,029297;-0,068359;-0,026562;-0,192578
-0,178786;-0,198318;0;-0,048828;-0,139974;-0,23763;-0,036719;-0,075781
-0,244892;-0,254657;-0,121664;-0,199789;-0,099609;-0,109375;-0,025391;-0,005859
-0,194186;-0,223483;-0,037435;-0,262044;-0,178711;-0,110352;-0,034375;-0,024609
-0,169772;-0,247897;-0,104167;-0,192057;-0,10319;-0,230143;0,095313;0,095313
-0,161884;-0,191181;-0,067139;-0,106201;-0,116537;-0,184896;-0,021484;-0,080078
-0,252028;-0,212966;-0,129801;0,026449;-0,094727;0,00293;-0,099219;0,017969
-0,180288;-0,180288;0,000814;0,108236;-0,171549;-0,230143;-0,048047;0,020312
-0,273438;-0,273438;-0,129801;-0,198161;-0,092773;-0,151367;-0,126563;-0,175391
-0,20921;-0,218976;-0,043539;-0,15096;0;0,117188;-0,071485;-0,091016
-0,249399;-0,239634;-0,087077;-0,174967;-0,104492;-0,163086;-0,183594;-0,115234
-0,194937;-0,204702;-0,069987;-0,157877;-0,037435;-0,174154;-0,042188;-0,110547
-0,245643;-0,27494;-0,098063;-0,332438;-0,137044;-0,156576;-0,247266;-0,286328
-0,172025;-0,230619;-0,055746;-0,260824;-0,042643;-0,042643;-0,090625;-0,207813
-0,256536;-0,256536;-0,076904;-0,135498;-0,120117;-0,295898;-0,144141;-0,280859
-0,146109;-0,16564;-0,048828;-0,195313;-0,034505;-0,054036;-0,076172;-0,076172
-0,012771;-0,042068;-0,113119;-0,093587;-0,115234;-0,095703;-0,239062;-0,278125
-0,100661;-0,188552;-0,089111;0,047607;-0,094076;-0,201498;-0,123437;-0,094141
-0,097281;-0,028921;-0,118815;-0,148112;-0,129557;-0,207682;-0,246484;-0,236719
-0,195688;-0,254282;-0,044759;0,170085;-0,02474;-0,005208;-0,086328;0,060156
-0,215595;-0,235126;-0,112712;-0,210368;-0,149414;-0,237305;-0,182422;-0,182422
-0,239258;-0,258789;-0,049642;0,087077;-0,061523;-0,081055;-0,107812;-0,137109
-0,236253;-0,246018;0,014648;0,092773;-0,149088;-0,139323;-0,193359;-0,193359
-0,21259;-0,28095;-0,072021;-0,081787;-0,067708;-0,08724;-0,046875;-0,164063
-0,2032;-0,261794;-0,126139;-0,204264;-0,137695;-0,235352;-0,210938;-0,347656
-0,230619;-0,289213;-0,060221;-0,138346;-0,032227;-0,051758;-0,090625;-0,129687
-0,246018;-0,255784;-0,096842;-0,233561;-0,161458;-0,102865;-0,253125;-0,24336
-0,24677;-0,256536;-0,074056;-0,015462;-0,086263;-0,213216;-0,072656;-0,150781
-0,246019;-0,236253;-0,119629;-0,13916;-0,014323;0,005208;-0,2;-0,121875
-0,258789;-0,268555;-0,050863;-0,021566;-0,005208;0,04362;-0,098438;-0,147266
-0,23738;-0,266677;-0,059814;-0,079346;-0,113932;-0,123698;-0,225;-0,176172
-0,255033;-0,294096;-0,045166;-0,123291;-0,119141;-0,138672;-0,082422;-0,082422
-0,25616;-0,265925;-0,066732;-0,164388;-0,141927;-0,073568;-0,208594;-0,218359
-0,23137;-0,260667;-0,024007;-0,102132;-0,118164;-0,108398;-0,054297;-0,083594
-0,235126;-0,283954;-0,085856;-0,173747;-0,137044;-0,195638;-0,198828;-0,296484
-0,258038;-0,248272;-0,074056;-0,13265;-0,119792;-0,10026;-0,111719;-0,082422
-0,252779;-0,321139;-0,032552;-0,335287;-0,138672;-0,021484;-0,207422;-0,510156
-0,248648;-0,268179;-0,01058;0,05778;-0,179688;-0,179688;-0,06875;-0,06875
-0,247897;-0,267428;-0,100912;-0,130208;-0,152995;-0,123698;-0,217578;-0,217578
-0,264048;-0,283579;-0,019125;0,195719;-0,160482;-0,170248;-0,029687;-0,058984
-0,252404;-0,271935;-0,13916;-0,187988;-0,135742;-0,086914;0,001953;-0,115234
-0,270432;-0,338792;-0,067545;-0,37028;-0,173177;-0,231771;-0,166016;-0,3125
-0,25616;-0,265925;-0,121664;-0,15096;-0,176432;-0,147135;-0,107422;-0,117188
-0,274189;-0,244892;0,000407;0,254313;-0,19694;-0,069987;-0,133985;0,002734
-0,265174;-0,235878;-0,094401;-0,084635;-0,177734;-0,167969;-0,153906;-0,046484
-0,245267;-0,294096;-0,056152;-0,134277;-0,081055;-0,110352;-0,216406;-0,167578
-0,240009;-0,269306;-0,059408;-0,069173;-0,107096;-0,155924;-0,139453;-0,10039
-0,253155;-0,292218;-0,068766;-0,156657;-0,223633;-0,370117;-0,117969;-0,186328
-0,243014;-0,272311;-0,123698;-0,084635;-0,082031;-0,365234;-0,076562;-0,174219
-0,269306;-0,25954;-0,084229;-0,064697;-0,330078;-0,476563;-0,179297;-0,101172
-0,244141;-0,283203;-0,113119;-0,074056;-0,093424;-0,142252;-0,074609;-0,152734
-0,264799;-0,255033;-0,029297;0,019531;-0,359375;-0,515625;-0,2;-0,053515
-0,23137;-0,280198;-0,126953;-0,371094;-0,103516;-0,279297;-0,035547;-0,299219
-0,253906;-0,263672;-0,062663;-0,131022;-0,347005;-0,483724;-0,1625;-0,152734
-0,247146;-0,286208;-0,130208;-0,198568;-0,111979;-0,19987;-0,044531;-0,230078
-0,070237;-0,177659;-0,091146;0,035807;-0,371419;-0,61556;-0,199219;-0,208984
-0,236629;-0,285457;-0,113119;-0,113119;-0,16276;-0,289713;-0,19375;-0,135156
-0,192308;-0,23137;-0,037435;0,011393;-0,315755;-0,481771;-0,160937;-0,209765
-0,225736;-0,274564;-0,134684;-0,212809;-0,160807;-0,248698;-0,16875;-0,188281
-0,199444;-0,218975;-0,053304;-0,072835;-0,404297;-0,667969;-0,239844;-0,317969
-0,229868;-0,249399;-0,125732;-0,145264;-0,145833;-0,263021;-0,066406;-0,144531
-0,194186;-0,203951;-0,05127;0,026855;-0,385742;-0,483398;-0,236719;-0,266016
-0,010892;0,008639;-0,10376;-0,142822;-0,199219;-0,277344;-0,133594;-0,026172
-0,039438;-0,049204;-0,043539;-0,111898;-0,405599;-0,630208;-0,258594;-0,336719
-0,055213;-0,094276;-0,123698;-0,397135;-0,145182;-0,252604;-0,136328;-0,292578
-0,081881;-0,120944;0,000407;0,078532;-0,420898;-0,499023;-0,137891;-0,225781
-0,067233;-0,067233;-0,013428;0,064697;-0,164063;-0,339844;-0,095313;0,060937
-0,07174;-0,081505;0,009359;-0,049235;-0,454752;-0,591471;-0,16875;-0,16875
-0,043194;-0,092022;-0,0236;-0,140788;-0,157877;-0,294596;-0,096484;-0,116016
-0,128456;-0,108924;-0,010172;-0,088297;-0,45638;-0,534505;-0,250781;-0,250781
-0,048828;-0,029297;0,008138;0,203451;-0,194336;-0,350586;-0,108203;-0,127734
-0,113056;-0,132587;-0,001221;-0,010986;-0,50944;-0,616862;-0,244922;-0,215625
-0,051082;-0,080379;0,004476;0,043539;-0,19401;-0,330729;-0,101953;-0,004297
-0,089017;-0,108549;0,026449;-0,022379;-0,46875;-0,595703;-0,1375;-0,264453
-0,067233;-0,086764;-0,033366;0,025228;-0,163086;-0,426758;-0,183984;-0,076562
-0,061599;-0,08113;-0,022787;-0,052083;-0,469727;-0,586914;-0,141797;-0,190625
-0,071364;-0,061599;-0,057373;0,040283;-0,15918;-0,276367;-0,177344;-0,099219
-0,126202;-0,096905;0,017904;-0,011393;-0,684245;-0,742838;-0,170703;-0,141406
-0,078125;-0,078125;-0,06307;-0,131429;-0,239583;-0,356771;-0,18125;-0,220313
-0,094651;-0,123948;0,002848;-0,133871;-0,291992;-0,360352;-0,2;-0,190234
-0,108549;-0,108549;-0,030111;-0,069173;-0,237956;-0,247721;-0,192578;-0,173047
-0,081881;-0,081881;0,019531;0,195313;-0,281576;-0,349935;-0,159766;0,016016
-0,057091;-0,096154;-0,0236;-0,0236;-0,207682;-0,295573;-0,128125;-0,216016
-0,137846;-0,118314;0,02889;-0,019938;-0,283203;-0,283203;-0,261719;-0,212891
-0,084886;-0,094651;-0,042318;-0,08138;-0,25293;-0,25293;-0,188281;-0,16875
-0,090896;-0,100661;-0,008138;-0,017904;-0,284831;-0,402018;-0,221094;-0,308984
-0,035306;-0,064603;-0,018311;0,059814;-0,232096;-0,29069;-0,120312;-0,051953
-0,105168;-0,085637;-0,008545;0,050049;-0,277995;-0,248698;-0,269531;-0,181641
-0,047701;-0,047701;-0,050456;-0,089518;-0,253906;-0,263672;-0,092969;-0,005078
-0,088642;-0,117939;-0,042725;-0,091553;-0,323893;-0,372721;-0,2375;-0,227734
-0,046575;-0,066106;-0,097656;-0,214844;-0,254557;-0,283854;-0,112109;-0,102344
-0,070237;-0,119065;0,012207;-0,231934;-0,284831;-0,265299;-0,145703;-0,380078
-0,077749;-0,067984;0,005697;0,113119;-0,276042;-0,344401;-0,220313;-0,103125
-0,103666;-0,0939;-0,010986;0,233154;-0,318034;-0,386393;-0,187109;-0,099219
-0,070237;-0,1093;0,031738;0,002441;-0,27832;-0,268555;-0,180859;-0,073437
-0,065354;-0,123948;-0,013428;-0,032959;-0,304688;-0,304688;-0,130078;-0,286328
-0,061599;-0,071364;-0,032145;0,163167;-0,270833;-0,427083;-0,162891;-0,153125
-0,084135;-0,123197;0,013428;0,042725;-0,327799;-0,376627;-0,165234;-0,165234
-0,058218;-0,087515;-0,050049;-0,030518;-0,265299;-0,255534;-0,114063;-0,153125
-0,12207;-0,112305;-0,001627;-0,021159;-0,392904;-0,353841;-0,245703;-0,138281
-0,054838;-0,074369;-0,061442;-0,071208;-0,292643;-0,448893;-0,193359;-0,134766
-0,076622;-0,115685;-0,034586;-0,073649;-0,330404;-0,379232;-0,150781;-0,209375
-0,056716;-0,105544;-0,10498;-0,036621;-0,303385;-0,235026;-0,155859;-0,155859
-0,09991;-0,060847;-0,008952;0,000814;-0,387695;-0,407227;-0,230859;-0,016016
-0,082632;-0,053335;-0,090332;-0,256348;-0,300781;-0,378906;-0,138281;-0,187109
-0,083759;-0,10329;-0,019125;-0,048421;-0,359049;-0,359049;-0,149219;-0,16875
-0,047701;-0,086764;0,003662;-0,054932;-0,299479;-0,240885;-0,117188;-0,15625
-0,0939;-0,113431;-0,007731;0,109457;-0,36849;-0,495443;-0,247266;-0,208203
-0,066482;-0,125075;0,000814;-0,135905;-0,30599;-0,325521;-0,147656;-0,186719
-0,093149;-0,122446;0,024821;0,024821;-0,375;-0,355469;-0,264844;-0,20625
-0,068359;-0,078125;-0,026449;-0,104574;-0,293945;-0,293945;-0,128516;-0,148047
-0,103666;-0,113431;-0,007731;-0,056559;-0,40625;-0,533203;-0,199609;-0,2875
-0,031175;-0,031175;-0,047607;-0,076904;-0,30599;-0,325521;-0,151563;-0,161328
-0,149114;-0,197942;-0,002035;0,07609;-0,405924;-0,308268;-0,209765;-0,297656
-0,022536;-0,003005;-0,000407;0,048421;-0,34082;-0,370117;-0,158203;0,095703
-0,317383;-0,336914;-0,004069;-0,101725;-0,389648;-0,448242;-0,150781;-0,277734
-0,288086;-0,317383;-0,013021;-0,100912;-0,322266;-0,283203;-0,19375;-0,19375
-0,304237;-0,314003;-0,024007;0,015055;-0,397787;-0,388021;-0,185547;-0,292969
-0,239633;-0,317758;-0,033366;-0,101725;-0,325521;-0,491537;-0,108984;-0,226172
-0,276067;-0,354192;0,004883;-0,073242;-0,393555;-0,374023;-0,172656;-0,23125
-0,276818;-0,325646;-0,032552;0,07487;-0,28125;-0,183594;-0,20625;-0,147656
-0,309871;-0,329402;0,034994;0,054525;-0,39974;-0,409505;-0,207422;-0,148828
-0,25015;-0,308744;-0,026042;-0,094401;-0,317057;-0,414714;-0,096484;-0,242969
-0,294471;-0,284706;0,030924;0,128581;-0,38737;-0,31901;-0,148047;0,027734
-0,265925;-0,34405;-0,003662;-0,140381;-0,338216;-0,181966;-0,082422;-0,13125
-0,302734;-0,332031;-0,043539;0,073649;-0,416341;-0,543294;-0,064844;0,003516
-0,289964;-0,289964;0,00529;0,015055;-0,35026;-0,330729;-0,014453;0,044141
-0,278696;-0,347055;-0,026042;0,003255;-0,359049;-0,173502;-0,056641;-0,242188
-0,240009;-0,279071;-0,025635;-0,054932;-0,332682;-0,303385;-0,091797;-0,150391
-0,303861;-0,362455;0,002848;0,022379;-0,384766;-0,628906;-0,200391;-0,239453
-0,282452;-0,292218;-0,037842;-0,028076;-0,306641;-0,296875;1,407422;0,948438
-0,30649;-0,355319;-0,004883;0,024414;-0,410156;-0,136719;-0,125781;-0,145312
-0,27832;-0,288086;0,00651;0,182292;-0,402669;-0,49056;-0,258203;-0,2875
-0,291842;-0,321139;-0,036214;0,159098;-0,408203;-0,4375;-0,114453;0,0125
-0,270432;-0,309495;-0,034586;0,121664;-0,342448;-0,332682;-0,277734;-0,228906
-0,304988;-0,334285;0,011393;-0,066732;-0,395508;-0,34668;-0,103125;-0,122656
-0,264048;-0,283579;-0,041911;-0,168864;-0,358073;-0,455729;-0,298438;-0,278906
-0,301232;-0,301232;-0,022379;-0,149333;-0,38444;-0,306315;-0,121484;-0,072656
-0,266677;-0,335036;-0,078532;-0,195719;-0,351888;-0,195638;-0,244141;-0,195313
-0,328275;-0,338041;-0,081787;0,113525;-0,41276;-0,422526;-0,176562;-0,098437
-0,263672;-0,302734;-0,198975;-0,023193;-0,33138;-0,360677;-0,325781;-0,130469
-0,291466;-0,330529;-0,046387;0,080566;-0,370768;-0,302409;-0,111719;-0,199609
-0,271184;-0,271184;-0,09318;-0,171305;-0,328125;-0,279297;-0,285156;-0,167969
-0,172776;-0,319261;-0,0354;-0,26001;-0,393229;-0,432292;-0,152734;-0,279687
-0,360577;-0,975811;-0,137533;-0,264486;-0,324219;-0,333984;-0,316016;-0,276953
-0,282076;-0,321139;-0,009359;-0,019125;-0,407877;-0,29069;-0,147265;-0,244922
-0,361328;-1,083984;-0,155843;-0,077718;-0,341146;-0,360677;-0,330078;-0,183594
-0,247146;-1,047927;0,002035;0,0118;-0,39974;-0,33138;-0,212891;-0,154297
-0,024038;0,005259;-0,131836;0,063477;-0,32194;-0,204752;-0,33125;-0,33125
-0,007136;0,051457;-0,000407;-0,146891;-0,37207;-0,323242;-0,130469;-0,208594
-0,220102;-0,229868;-0,11027;-0,246989;-0,345052;-0,432943;-0,283203;-0,283203
-0,333534;-0,382362;-0,039469;-0,068766;-0,415039;-0,307617;-0,175;-0,135938
-0,173528;-0,232121;-0,128581;-0,089518;-0,35026;-0,115885;-0,380078;-0,272656
-0,35607;-0,414664;0,000814;0,030111;-0,413412;-0,384115;-0,166016;-0,097656
-0,21259;-0,21259;-0,131836;-0,239258;-0,371745;-0,401042;-0,409375;-0,301953
-0,349309;-0,378606;0,033366;-0,025228;-0,381185;-0,293294;-0,198047;-0,217578
-0,227239;-0,197942;-0,152181;-0,367025;-0,369792;-0,213542;-0,400391;-0,419922
-0,338792;-0,38762;-0,042725;-0,042725;-0,405599;-0,483724;-0,157813;-0,235938
-0,206581;-0,187049;-0,023193;-0,101318;-0,366862;-0,337565;-0,403516;-0,325391
-0,326397;-0,326397;0,011393;0,148112;-0,372396;-0,235677;-0,147265;-0,205859
-0,188552;-0,159255;-0,065104;-0,084635;-0,363932;-0,315104;-0,338281;-0,191797
-0,332783;-0,381611;-0,026042;-0,172526;-0,415365;-0,434896;-0,207031;-0,265625
-0,192308;-0,202073;-0,100912;-0,325521;-0,323568;-0,27474;-0,369141;-0,310547
-0,342548;-0,362079;-0,021566;-0,109457;-0,417969;-0,300781;-0,201172;-0,240234
-0,204327;-0,145733;-0,145264;-0,115967;-0,345377;-0,423502;-0,342969;-0,333203
-0,342173;-0,351938;-0,020752;-0,010986;-0,40332;-0,364258;-0,190234;-0,13164
-0,208834;-0,169772;-0,109863;-0,090332;-0,361979;-0,254557;-0,020312;-0,078906
-0,345928;-0,375225;-0,025228;0,013834;-0,392578;-0,314453;0;0
-0,190054;-0,180288;-0,094808;-0,20223;-0,32487;-0,295573;0;0
-0,318134;-0,337665;-0,010172;-0,117594;-0,398763;-0,42806;0;0
-0,195688;-0,195688;-0,127767;-0,293783;-0,338542;-0,289713;0;0
-0,3279;-0,366962;-0,008545;-0,037842;-0,395182;-0,297526;0;0
-0,183293;-0,183293;-0,14567;-0,135905;-0,330404;-0,408529;0;0
-0,350436;-0,321139;-0,03418;-0,141602;-0,394857;-0,385091;0;0
-0,221229;-0,201698;0,061849;-0,348307;-0,335938;-0,101563;-0,009375;0,098047
-0,303485;-0,29372;0,064291;-0,043131;-0,407227;-0,368164;0,007031;0,046094
-0,196815;-0,177284;-0,106608;-0,741374;-0,322591;-0,14681;0,00625;-0,052344
-0,355694;-0,287335;-0,0118;-0,08016;-0,422201;-0,305013;-0,03125;-0,041016
-0,225736;-0,186674;-0,184733;-0,135905;-0,389323;-0,565104;-0,027734;-0,027734
-0,290339;-0,329402;-0,032145;-0,032145;-0,380208;-0,429037;-0,014062;-0,023828
-0,170523;-0,170523;-0,16805;-0,128988;-0,316732;-0,082357;-0,013281;-0,023047
-0,34067;-0,272311;0,01058;0,078939;-0,43099;-0,43099;-0,022656;-0,012891
-0,193059;-0,173528;-0,123698;-0,192057;-0,355469;-0,394531;-0,022656;-0,012891
-0,321515;-0,301983;0,019938;0,000407;-0,371745;-0,342448;-0,017188;-0,017188
-0,211463;-0,172401;-0,144857;-0,349935;-0,395833;-0,278646;-0,099609;0,027344
-0,330904;-0,330904;-0,022787;0,035807;-0,426758;-0,631836;-0,003125;0,016406
-0,185547;-0,205078;-0,124512;-0,153809;-0,362956;-0,343424;-0,027734;-0,047266
-0,395508;-0,288086;-0,018311;0,635986;-0,533203;-0,425781;0;0
-0,179537;-0,179537;-0,111084;-0,062256;-0,31901;-0,172526;0;0
-0,309871;-0,329402;0,004069;-0,054525;-0,411784;-0,35319;0;0
-0,201698;-0,201698;-0,117188;-0,244141;-0,361654;-0,556966;0;0
-0,300857;-0,339919;0,056966;-0,128581;-0,418294;-0,408529;0;0
-0,196064;-0,205829;-0,089111;-0,108643;-0,363607;-0,197591;0;0
-0,324519;-0,304988;-0,05249;0,113525;-0,414063;-0,550781;0;0
-0,211463;-0,143104;-0,13916;-0,129395;-0,336588;-0,297526;0,048438;-0,058984
-0,314378;-0,285081;0,00529;0,00529;-0,430338;-0,420573;-0,021875;-0,012109
-0,2032;-0,193435;-0,10376;-0,26001;-0,332357;-0,439779;-0,011719;-0,021484
-0,3125;-0,351563;0,020345;-0,087077;-0,395182;-0,326823;-0,015625;-0,015625
-0,203951;-0,174654;-0,135498;-0,223389;-0,370443;-0,253255;-0,011328;-0,011328
-0,335036;-0,335036;-0,072021;0,006104;-0,427409;-0,60319;-0,007813;-0,007813
-0,202825;-0,173528;-0,128988;-0,070394;-0,368815;-0,388346;0,027344;-0,011719
-0,342173;-0,332407;-0,03418;0,083008;-0,390625;-0,195313;-0,064063;-0,073828
-0,224234;-0,155874;-0,097656;-0,117188;-0,359375;-0,330078;-0,041406;-0,090234
-0,331656;-0,292593;-0,029704;-0,098063;-0,424154;-0,52181;-0,077734;-0,116797
-0,191181;-0,171649;-0,059;-0,185954;-0,323568;-0,235677;-0,087891;-0,097656
-0,330529;-0,340294;-0,005697;-0,103353;-0,40332;-0,286133;-0,108203;-0,127734
-0,164138;-0,2032;-0,11556;-0,154623;-0,384766;-0,599609;-0,083984;-0,103516
-0,3279;-0,269306;-0,019531;-0,019531;-0,407877;-0,427409;-0,144922;-0,154687
-0,188176;-0,149114;-0,137125;-0,059;-0,30957;-0,104492;-0,105078;-0,105078
-0,302734;-0,292969;0,016683;-0,041911;-0,436198;-0,485026;-0,155469;-0,175
-0,192307;-0,202073;-0,102132;-0,170492;-0,346354;-0,414713;-0,117578;-0,176172
-0,354943;-0,345177;0,010986;-0,155029;-0,399414;-0,370117;-0,183594;-0,173828
-0,198693;-0,208458;-0,124105;-0,319417;-0,357747;-0,181966;-0,134375;-0,183203
-0,303861;-0,342924;-0,030924;-0,060221;-0,445638;-0,55306;-0,210938;-0,181641
-0,194561;-0,17503;-0,037028;-0,07609;-0,352213;-0,313151;-0,14961;-0,139844
-0,30912;-0,328651;-0,069173;-0,020345;-0,383463;-0,236979;-0,209375;-0,209375
-0,214468;-0,155874;-0,062663;-0,072428;-0,361002;-0,312174;-0,120313;-0,159375
-0,324895;-0,305364;-0,00529;-0,073649;-0,423177;-0,472005;-0,146484;-0,214844
-0,209585;-0,150991;-0,043539;-0,121664;-0,361328;-0,283203;-0,159375;-0,169141
-0,294471;-0,362831;-0,005697;-0,025228;-0,402669;-0,246419;-0,143359;-0,221484
-0,19043;-0,200195;-0,089518;-0,021159;-0,34375;-0,529297;-0,068359;-0,166016
-0,327524;-0,347055;-0,032145;-0,207926;-0,407552;-0,407552;-0,208203;-0,2375
-0,164513;-0,19381;-0,100098;-0,041504;-0,3125;-0,195313;-0,08711;-0,175
-0,319261;-0,309495;0,015055;-0,229085;-0,403971;-0,394206;-0,197266;-0,255859
-0,172776;-0,172776;-0,061035;-0,021973;-0,368815;-0,486003;-0,092187;-0,170312
-0,313251;-0,362079;-0,017497;-0,056559;-0,406901;-0,38737;-0,197266;-0,255859
-0,020283;-0,010517;-0,100504;-0,120036;-0,364258;-0,15918;-0,106641;-0,126172
-0,030799;-0,030799;0,01058;0,078939;-0,448568;-0,468099;-0,219141;-0,209375
-0,192308;-0,192308;-0,089111;-0,137939;-0,347331;-0,357096;-0,105859;-0,144922
-0,19982;-0,190054;0,023193;0,05249;-0,435873;-0,308919;-0,189844;-0,189844
-0,194561;-0,223858;-0,015462;-0,044759;-0,359049;-0,310221;-0,1125;-0,190625
-0,208083;-0,198317;-0,045166;0,081787;-0,426432;-0,602213;-0,147656;-0,20625
-0,212966;-0,183669;-0,083415;-0,083415;-0,356445;-0,34668;-0,15625;-0,15625
-0,1878;-0,226863;-0,043131;0,054525;-0,404297;-0,404297;-0,174609;-0,242969
-0,217849;-0,178786;-0,006104;-0,054932;-0,376953;-0,308594;-0,15625;-0,15625
-0,221605;-0,241136;-0,015055;-0,09318;-0,423502;-0,569987;-0,235156;-0,215625
-0,207332;-0,178035;-0,243734;-0,058187;-0,35026;-0,320963;-0,115625;-0,125391
-0,194186;-0,243014;-0,067139;0,089111;-0,389648;-0,243164;-0,165625;-0,263281
-0,198317;-0,16902;0,001627;-0,076498;-0,361002;-0,361002;-0,123047;-0,162109
-0,219727;-0,239258;0,000814;-0,233561;-0,408203;-0,505859;-0,157813;-0,206641
-0,201698;-0,182167;-0,050863;-0,109457;-0,349935;-0,310873;-0,164063;-0,164063
-0,208083;-0,217849;0,016683;-0,022379;-0,426432;-0,23112;-0,210938;-0,181641
-0,211839;-0,182542;-0,026449;0,032145;-0,410482;-0,420248;-0,160937;-0,160937
-0,207332;-0,236629;0,054525;-0,170084;-0,427083;-0,30013;-0,176953;-0,186719
-0,15024;-0,199069;0;0;-0,319336;-0,397461;-0,072266;-0,169922
-0,193435;-0,232497;0;0;-0,392904;-0,402669;-0,158594;-0,246484
-0,178786;-0,188552;0;0;-0,357748;-0,299154;-0,14961;-0,159375
-0,206581;-0,245643;0;0;-0,421224;-0,509115;-0,153516;-0,241406
-0,206956;-0,119065;0;0;-0,421224;-0,27474;-0,196875;-0,089453
-0,184796;-0,214092;0,022379;0,911051;-0,386068;-0,327474;-0,190625;-0,190625
-0,187425;-0,167894;0,101318;-0,074463;-0,351888;-0,312825;-0,085547;-0,163672
-0,215219;-0,244516;-0,058594;-0,3125;-0,423503;-0,472331;-0,195703;-0,215234
-0,190805;-0,18104;0,078125;0,292969;-0,351888;-0,224935;-0,167188;-0,137891
